,FRYC2Y10 Index,FRYC1030 Index,DEYC2Y10 Index,DEYC2Y30 Index
2024-07-11,14.826,47.479,-33.305,-13.966
2024-07-12,15.654,47.242,-33.067,-14.432
2024-07-15,15.232,47.35,-33.034,-14.434
2024-07-16,15.707,47.071,-33.979,-15.213
2024-07-17,14.286,47.13,-35.784,-18.151
2024-07-18,17.084,48.113,-33.721,-14.388
2024-07-19,19.585,48.493,-32.003,-12.496
2024-07-22,17.613,47.854,-33.916,-15.562
2024-07-23,19.973,48.223,-28.013,-8.573
2024-07-24,27.479,51.026,-21.421,0.102
2024-07-25,26.697,50.823,-21.956,-0.912
2024-07-26,27.65,51.506,-21.728,0.105
2024-07-29,25.161,50.323,-23.903,-2.57
2024-07-30,26.836,51.732,-21.606,0.987
2024-07-31,24.774,50.318,-23.113,-2.117
2024-08-01,27.711,50.709,-21.367,0.659
2024-08-02,32.673,52.985,-18.222,5.813
2024-08-05,33.29,51.018,-16.825,4.694
2024-08-06,29.293,49.595,-19.298,0.861
2024-08-07,34.397,50.918,-14.52,7.704
2024-08-08,36.342,52.169,-13.352,10.026
2024-08-09,32.282,52.589,-16.418,6.845
2024-08-12,32.746,52.253,-17.232,6.16
2024-08-13,33.452,53.122,-15.939,8.085
2024-08-14,32.44,53.993,-17.668,6.365
2024-08-15,29.388,51.673,-20.243,1.464
2024-08-16,30.167,51.849,-18.987,2.644
2024-08-19,30.02,51.351,-19.133,2.477
2024-08-20,30.278,51.644,-19.61,2.356
2024-08-21,31.449,53.49,-17.066,6.61
2024-08-22,32.547,53.068,-15.638,7.302
2024-08-23,32.881,54.564,-15.226,9.144
2024-08-26,32.855,54.274,-15.451,8.005
2024-08-27,36.765,55.274,-11.779,12.791
2024-08-28,35.653,54.54,-12.908,11.143
2024-08-29,39.141,55.784,-8.723,16.305
2024-08-30,39.193,54.806,-9.488,15.077
2024-09-02,37.528,53.839,-8.768,15.276
2024-09-03,36.945,53.159,-10.619,12.158
2024-09-04,36.629,55.128,-10.195,14.411
2024-09-05,36.697,53.927,-9.265,15.491
2024-09-06,41.07,54.533,-6.225,20.286
2024-09-09,43.426,55.282,-4.763,21.287
2024-09-10,43.785,56.762,-5.051,22.384
2024-09-11,44.502,58.059,-4.264,23.839
2024-09-12,41.272,57.788,-7.757,19.534
2024-09-13,41.505,58.358,-6.515,21.566
2024-09-16,43.308,58.008,-6.338,21.299
2024-09-17,41.754,55.804,-8.678,16.559
2024-09-18,43.932,57.287,-7.651,18.82
2024-09-19,48.711,60.819,-2.699,27.677
2024-09-20,50.536,59.189,-2.656,27.404
2024-09-23,55.0,62.302,0.435,32.844
2024-09-24,58.061,63.596,4.785,37.854
2024-09-25,60.385,61.931,4.949,36.587
2024-09-26,60.545,62.193,4.875,36.659
2024-09-27,60.546,63.671,5.428,38.675
2024-09-30,60.482,63.239,5.275,38.632
2024-10-01,57.604,62.284,1.315,33.669
2024-10-02,60.152,63.198,4.774,37.072
2024-10-03,63.701,62.36,5.988,37.883
2024-10-04,58.372,57.746,0.438,28.468
2024-10-07,58.315,56.667,0.562,28.349
2024-10-08,58.887,57.202,1.275,30.619
2024-10-09,56.605,57.184,-0.417,28.064
2024-10-10,59.214,57.926,2.162,31.294
2024-10-11,60.676,57.684,3.065,32.381
2024-10-14,57.925,57.531,1.534,30.02
2024-10-15,55.39,58.617,0.874,30.022
2024-10-16,55.669,58.661,1.252,30.455
2024-10-17,59.979,61.065,6.099,37.29
2024-10-18,59.994,61.469,7.284,38.912
2024-10-21,64.006,60.295,9.85,40.854
2024-10-22,65.809,60.471,13.864,44.692
2024-10-23,70.818,61.494,19.999,52.071
2024-10-24,68.163,60.725,18.799,50.709
2024-10-25,69.128,59.22,17.317,47.708
2024-10-28,68.096,59.809,18.472,49.431
2024-10-29,70.421,57.942,19.344,48.639
2024-10-30,63.921,52.466,12.636,35.676
2024-10-31,61.761,48.572,10.498,31.174
2024-11-01,69.338,51.19,15.531,38.113
2024-11-04,65.599,46.711,12.587,31.149
2024-11-05,63.897,46.134,12.178,30.351
2024-11-06,76.753,51.96,22.617,47.048
2024-11-07,76.179,52.467,22.866,48.123
2024-11-08,70.097,49.694,17.795,41.923
2024-11-11,71.749,50.414,18.63,41.822
2024-11-12,74.98,49.541,22.559,43.278
2024-11-13,73.194,45.081,21.869,40.028
2024-11-14,74.505,48.83,23.598,45.24
2024-11-15,74.34,47.978,22.936,44.967
2024-11-18,69.185,45.958,18.608,38.931
2024-11-19,71.922,47.678,19.455,39.837
2024-11-20,75.319,46.968,21.567,41.525
2024-11-21,76.238,48.896,20.679,42.743
2024-11-22,82.584,52.418,24.812,50.199
2024-11-25,75.871,51.899,18.254,41.322
2024-11-26,78.543,51.511,16.55,39.509
2024-11-27,71.192,49.798,12.236,32.956
2024-11-28,70.665,51.336,12.483,34.683
2024-11-29,71.344,52.353,13.386,36.885
2024-12-02,77.405,52.925,13.168,36.858
2024-12-03,73.338,51.502,11.081,33.382
2024-12-04,73.635,52.028,10.537,33.051
2024-12-05,67.836,49.699,9.061,28.789
2024-12-06,69.77,50.482,10.307,31.031
2024-12-09,70.615,51.945,12.102,34.464
2024-12-10,76.452,53.322,15.393,38.597
2024-12-11,78.579,55.76,17.278,42.206
2024-12-12,81.894,55.065,18.116,41.917
2024-12-13,79.711,53.293,18.26,40.396
2024-12-16,81.106,53.542,19.445,42.504
2024-12-17,78.786,52.725,17.633,39.638
2024-12-18,81.894,53.041,21.47,44.256
2024-12-19,86.391,52.729,25.252,48.129
2024-12-20,84.489,53.34,25.372,48.449
2024-12-23,88.002,52.711,26.054,48.798
2024-12-24,88.154,52.71,26.004,48.762
2024-12-25,88.154,52.71,26.004,48.762
2024-12-27,91.515,52.945,29.285,52.392
2024-12-30,92.057,52.916,28.025,51.005
2024-12-31,92.119,52.911,28.006,50.989
2025-01-01,92.119,52.911,28.006,50.989
2025-01-02,93.527,53.831,27.36,51.385
2025-01-03,92.826,52.064,26.02,48.831
2025-01-06,87.276,51.328,25.131,46.675
2025-01-07,90.812,52.521,28.296,51.88
2025-01-08,96.099,53.735,34.226,56.142
2025-01-09,96.063,53.236,33.164,54.323
2025-01-10,94.171,51.1,30.748,50.222
2025-01-13,96.057,49.739,31.732,51.577
2025-01-14,95.245,50.345,32.928,53.47
2025-01-15,90.946,52.555,29.89,52.454
2025-01-16,92.629,54.522,31.203,54.999
2025-01-17,92.208,53.705,30.115,53.113
2025-01-20,91.365,54.069,30.279,53.276
2025-01-21,89.686,53.693,29.219,51.326
2025-01-22,87.37,53.991,29.275,51.606
2025-01-23,90.619,53.735,30.049,52.997
2025-01-24,86.038,52.903,27.692,49.044
2025-01-27,86.298,53.599,28.029,50.096
2025-01-28,87.121,53.83,28.909,50.342
2025-01-29,88.549,54.507,30.382,52.523
2025-01-30,88.512,55.956,30.687,54.886
2025-01-31,91.479,57.404,33.69,59.141
2025-02-03,90.361,56.786,34.628,59.891
2025-02-04,89.807,57.335,34.354,59.328
2025-02-05,86.455,55.499,30.525,54.043
2025-02-06,86.789,55.407,31.558,55.074
2025-02-07,87.777,56.407,31.976,57.133
2025-02-10,89.084,57.407,33.211,58.631
2025-02-11,91.267,53.466,34.397,60.646
2025-02-12,90.501,52.752,33.844,58.604
2025-02-13,87.918,52.852,32.837,58.151
2025-02-14,88.157,52.497,31.739,56.091
2025-02-17,89.62,53.827,34.689,60.224
2025-02-18,90.782,52.87,35.966,61.061
2025-02-19,94.346,52.782,37.731,62.307
2025-02-20,94.869,54.305,37.82,63.375
2025-02-21,95.179,54.901,36.214,61.212
2025-02-24,97.479,56.184,38.667,66.126
2025-02-25,96.725,56.172,39.065,65.671
2025-02-26,92.272,56.468,36.3,62.521
2025-02-27,94.183,58.437,37.628,65.984
2025-02-28,95.7,58.561,37.91,67.495
2025-03-03,98.772,59.237,41.94,72.864
2025-03-04,102.282,62.282,45.532,80.125
2025-03-05,109.624,54.214,53.618,82.06
2025-03-06,114.857,49.843,58.285,82.403
2025-03-07,115.332,53.157,58.643,86.198
2025-03-10,116.852,54.626,61.534,90.101
2025-03-11,122.706,54.086,69.415,98.366
2025-03-12,117.0,53.881,64.932,93.746
2025-03-13,121.286,56.767,66.897,98.785
2025-03-14,122.344,57.381,68.783,101.357
2025-03-17,114.129,55.739,62.674,92.466
2025-03-18,115.497,57.868,63.253,94.41
2025-03-19,113.128,56.542,60.466,89.036
2025-03-20,115.782,58.512,60.632,91.854
2025-03-21,117.61,60.92,63.037,96.512
2025-03-24,119.167,61.673,64.735,98.709
2025-03-25,120.358,61.495,65.8,99.052
2025-03-26,122.51,62.224,67.333,101.512
2025-03-27,125.01,63.284,70.176,106.156
2025-03-28,126.376,64.176,70.496,107.716
2025-03-31,125.379,62.901,68.792,104.062
2025-04-01,122.652,61.378,66.07,100.35
2025-04-02,124.082,62.187,68.008,103.103
2025-04-03,127.606,67.039,70.084,109.213
2025-04-04,132.649,67.391,74.675,114.875
2025-04-07,142.12,68.471,83.083,123.59
2025-04-08,135.863,66.949,79.187,118.28
2025-04-09,143.381,65.377,86.236,123.61
2025-04-10,137.691,63.787,78.908,116.882
2025-04-11,133.983,60.053,77.57,109.917
2025-04-14,131.617,63.692,74.81,111.475
2025-04-15,133.668,65.857,76.304,114.603
2025-04-16,132.717,68.524,75.675,116.394
2025-04-17,135.618,70.846,78.197,120.632
2025-04-18,135.634,70.831,78.067,120.633
2025-04-22,134.816,69.599,77.801,119.396
2025-04-23,131.235,69.601,74.791,116.151
2025-04-24,131.673,71.058,76.045,119.053
2025-04-25,130.504,70.314,74.693,116.726
2025-04-28,133.353,71.959,77.53,120.143
2025-04-29,131.863,72.402,75.844,118.936
2025-04-30,131.41,72.152,75.473,119.362
2025-05-02,132.224,72.014,76.854,120.446
2025-05-05,132.22,72.916,76.225,121.843
2025-05-06,135.882,73.479,79.524,125.949
2025-05-07,132.731,72.179,75.908,120.735
2025-05-08,131.528,72.895,75.778,121.431
2025-05-09,133.21,72.753,77.454,123.1
2025-05-12,127.916,69.754,73.273,116.481
2025-05-13,129.398,70.546,74.055,118.585
2025-05-14,130.96,70.773,75.589,120.383
2025-05-15,128.49,70.538,73.918,118.379
2025-05-16,127.73,70.84,73.202,118.108
2025-05-19,128.158,71.777,74.214,119.199
2025-05-20,128.58,75.395,76.147,124.395
2025-05-21,130.583,76.111,77.225,126.23
2025-05-22,135.048,77.484,80.95,131.733
2025-05-23,134.709,78.525,80.041,132.04
2025-05-26,130.929,76.373,77.622,127.948
2025-05-27,127.002,73.859,73.837,120.995
2025-05-28,128.025,74.465,75.435,123.241
2025-05-29,108.733,75.192,73.613,121.588
2025-05-30,107.977,75.54,72.218,120.122
2025-06-02,109.35,76.21,73.273,122.131
2025-06-03,109.172,76.788,73.641,122.794
2025-06-04,109.4,74.794,72.55,119.589
2025-06-05,107.0,71.758,70.216,114.757
2025-06-06,106.16,70.8,68.991,112.773
2025-06-09,107.973,71.857,69.775,114.542
2025-06-10,105.67,71.724,67.458,112.102
2025-06-11,107.677,74.295,68.706,115.736
2025-06-12,106.074,73.298,65.638,111.33
2025-06-13,108.029,72.904,67.541,112.862
2025-06-16,108.585,73.517,68.172,114.351
2025-06-17,107.253,72.44,66.229,111.415
2025-06-18,106.666,72.865,65.23,109.937
2025-06-19,111.306,72.871,67.699,112.775
2025-06-20,108.716,73.374,66.52,111.922
2025-06-23,108.638,73.256,66.622,112.039
2025-06-24,110.272,75.115,69.01,117.167
2025-06-25,112.481,75.712,71.967,120.615
2025-06-26,113.793,77.783,74.135,124.279
2025-06-27,112.179,75.243,72.781,120.717
2025-06-30,113.931,76.422,74.109,123.595
2025-07-01,111.835,75.299,72.102,120.074
2025-07-02,116.53,74.902,79.424,125.15
2025-07-03,114.82,75.408,77.735,124.018
2025-07-04,116.899,76.891,78.909,126.802
2025-07-07,118.382,76.435,80.373,127.713
2025-07-08,119.839,76.708,81.271,129.671
2025-07-09,120.32,77.473,80.913,129.768
2025-07-10,121.016,78.019,81.164,130.933
2025-07-11,121.136,77.701,82.114,132.187
2025-07-14,124.888,80.435,85.052,136.615
2025-07-15,123.786,79.793,82.284,133.585
2025-07-16,123.682,81.35,82.492,135.046
2025-07-17,123.37,80.505,80.966,133.149
2025-07-18,124.358,81.422,82.354,135.769
2025-07-21,119.832,81.681,78.695,131.293
2025-07-22,118.443,81.899,77.806,130.615
